47934563;0;CURR;OPT;SMP;286270049;BBVA MEXICO S A INSTITUCION DE BANCA MULTIPLE GRUP;COFXOPGIN;20221122;B;C;E;C;0.00;USD;07/09/2022;02/09/2022;USD/COP;COP;4914.340000000;5012.080117310;107;09/03/2023;LIN ACT/360;LIN ACT/360;22.7051;23.4866;4488.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.323420;1141.342309;1141.018889;1141.018889132232;0.00000;2072.10865;48.97414;0.00000;134.11841;1.00000000;1.00000000;5607354.76761809;448800000.00;COP;100000.00;USD;1.019888757;0.00;4.274700000;11.265500000;5607354.766968;
47934567;0;CURR;OPT;SMP;286270049;BBVA MEXICO S A INSTITUCION DE BANCA MULTIPLE GRUP;COFXOPGIN;20221122;B;C;E;C;0.00;USD;07/09/2022;02/09/2022;USD/COP;COP;4914.340000000;5019.128534770;114;16/03/2023;LIN ACT/360;LIN ACT/360;22.6236;23.3783;4488.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.339587;1198.397624;1198.058036;1198.058036363269;0.00000;2000.48193;53.02475;0.00000;139.24976;1.00000000;1.00000000;5887664.53042146;448800000.00;COP;100000.00;USD;1.021323012;0.00;4.290700000;11.324200000;5887664.528636;
47934571;0;CURR;OPT;SMP;286270049;BBVA MEXICO S A INSTITUCION DE BANCA MULTIPLE GRUP;COFXOPGIN;20221122;B;C;E;C;0.00;USD;07/09/2022;02/09/2022;USD/COP;COP;4914.340000000;5026.233108490;121;23/03/2023;LIN ACT/360;LIN ACT/360;22.5521;23.2821;4488.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.357312;1260.947895;1260.590583;1260.590582581565;0.00000;1939.77816;56.37335;0.00000;144.56404;1.00000000;1.00000000;6194970.72360388;448800000.00;COP;100000.00;USD;1.022768694;0.00;4.302800000;11.368300000;6194970.725660;
47934574;0;CURR;OPT;SMP;286270049;BBVA MEXICO S A INSTITUCION DE BANCA MULTIPLE GRUP;COFXOPGIN;20221122;B;C;E;C;0.00;USD;07/09/2022;02/09/2022;USD/COP;COP;4914.340000000;5033.393569720;128;30/03/2023;LIN ACT/360;LIN ACT/360;22.4889;23.1961;4488.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.373398;1317.713762;1317.340365;1317.340364576443;0.00000;1878.47070;59.96822;0.00000;149.38526;1.00000000;1.00000000;6473858.44725259;448800000.00;COP;100000.00;USD;1.024225749;0.00;4.317100000;11.419700000;6473858.449334;
47934578;0;CURR;OPT;SMP;COL007042;C.I TECNICA BALTIME;COFXOPGIN;20221122;B;P;E;C;0.00;COP;02/09/2022;02/09/2022;USD/COP;COP;4914.340000000;5039.575385340;134;05/04/2023;LIN ACT/360;LIN ACT/360;23.0629;23.1294;5070.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-1.490611;5260.339003;5258.848392;5258.848391565426;0.00000;2902.35965;-178.01551;0.00000;235.62044;1.00000000;1.00000000;25843769.00460563;507000000.00;COP;100000.00;USD;1.025483663;0.00;4.333400000;11.478500000;25843769.006741;
47934582;0;CURR;OPT;SMP;COL007042;C.I TECNICA BALTIME;COFXOPGIN;20221122;B;P;E;C;0.00;COP;02/09/2022;02/09/2022;USD/COP;COP;4914.340000000;5047.881074620;142;13/04/2023;LIN ACT/360;LIN ACT/360;22.9616;23.0489;5070.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-1.544071;5448.996627;5447.452556;5447.452555930911;0.00000;2796.59030;-187.18747;0.00000;242.39638;1.00000000;1.00000000;26770633.99371351;507000000.00;COP;100000.00;USD;1.027173755;0.00;4.345800000;11.522600000;26770633.994053;
47934586;0;CURR;OPT;SMP;286270049;BBVA MEXICO S A INSTITUCION DE BANCA MULTIPLE GRUP;COFXOPGIN;20221122;B;C;E;C;0.00;USD;07/09/2022;02/09/2022;USD/COP;COP;4914.340000000;5055.207575830;149;20/04/2023;LIN ACT/360;LIN ACT/360;22.3378;22.9853;4488.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.418435;1476.649680;1476.231245;1476.231245135700;0.00000;1712.81927;70.29370;0.00000;162.48033;1.00000000;1.00000000;7254702.25722017;448800000.00;COP;100000.00;USD;1.028664597;0.00;4.360200000;11.574100000;7254702.256553;
47934591;0;CURR;OPT;SMP;286270049;BBVA MEXICO S A INSTITUCION DE BANCA MULTIPLE GRUP;COFXOPGIN;20221122;B;C;E;C;0.00;USD;07/09/2022;02/09/2022;USD/COP;COP;4914.340000000;5062.588879660;156;27/04/2023;LIN ACT/360;LIN ACT/360;22.2984;22.9273;4488.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.431270;1521.943747;1521.512477;1521.512477103998;0.00000;1659.26354;73.87683;0.00000;166.20705;1.00000000;1.00000000;7477229.62673126;448800000.00;COP;100000.00;USD;1.030166589;0.00;4.376800000;11.633000000;7477229.626220;
47934595;0;CURR;OPT;SMP;286270049;BBVA MEXICO S A INSTITUCION DE BANCA MULTIPLE GRUP;COFXOPGIN;20221122;B;C;E;C;0.00;USD;07/09/2022;02/09/2022;USD/COP;COP;4914.340000000;5070.024712530;163;04/05/2023;LIN ACT/360;LIN ACT/360;22.2613;22.8741;4488.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.445974;1573.832978;1573.387005;1573.387004661349;0.00000;1615.59423;76.77685;0.00000;170.22655;1.00000000;1.00000000;7732158.69248745;448800000.00;COP;100000.00;USD;1.031679678;0.00;4.389300000;11.677100000;7732158.694151;
47934598;0;CURR;OPT;SMP;COL007042;C.I TECNICA BALTIME;COFXOPGIN;20221122;B;P;E;C;0.00;COP;02/09/2022;02/09/2022;USD/COP;COP;4914.340000000;5077.514799970;170;11/05/2023;LIN ACT/360;LIN ACT/360;22.6508;22.8253;5070.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-1.740493;6142.165686;6140.425193;6140.425192871930;0.00000;2524.79317;-229.83185;0.00000;264.09604;1.00000000;1.00000000;30176137.14233824;507000000.00;COP;100000.00;USD;1.033203807;0.00;4.403900000;11.728600000;30176137.142967;
